movie_ID,IMDB_ID,title,vote_average,vote_count,status,Release Date,Budget,Revenue,Popularity,Runtime,Language,Genres,Production Companies,Director,Top Cast,Keywords
400928,tt4481414,Gifted,8.0,5636,Released,2017-04-07,7000000,40300000,6.7431,101,en,"Drama, Comedy","Grade A Entertainment, FilmNation Entertainment, Dayday Films",Marc Webb,"Chris Evans, Mckenna Grace, Lindsay Duncan","cat, mathematics, intellectually gifted, child prodigy, teacher, school, prize, child custody, legal drama, gifted children, custody hearing"
1635,tt0399201,The Island,6.675,5471,Released,2005-07-21,126000000,162949164,6.6689,136,en,"Action, Thriller, Science Fiction, Adventure","DreamWorks Pictures, Warner Bros. Pictures, Parkes-MacDonald Productions, K/O Paper Products",Michael Bay,"Ewan McGregor, Scarlett Johansson, Djimon Hounsou","genetics, love of one's life, escape, transplantation, freedom, clone, dystopia, cloning, false memory, plague, human cloning, organ harvest, 2010s"
107985,tt1213663,The World's End,6.806,5497,Released,2013-07-18,20000000,46100000,3.9976,109,en,"Comedy, Action, Science Fiction","Big Talk Studios, Working Title Films, Relativity Media, Working Title Films",Edgar Wright,"Simon Pegg, Nick Frost, Paddy Considine","addiction, alcoholism, end of the world, apocalypse, homage, pub, hilarious, pub crawl"
82695,tt1707386,Les Misérables,7.32,5335,Released,2012-12-18,61000000,442636309,6.6036,158,en,"History, Drama","Universal Pictures, Working Title Films, Cameron Mackintosh Ltd., Relativity Media, Working Title Films",Tom Hooper,"Hugh Jackman, Russell Crowe, Anne Hathaway","rebellion, army, robbery, france, based on novel or book, love triangle, love at first sight, brothel, mayor, french revolution, musical, arrest, based on play or musical, barricade, wedding, prostitution, falling in love, corpse, parole, convict, forced prostitution, police inspector, girl disguised as boy, historical drama, 19th century, out of wedlock child, historical romance, death of a child, abusive family, corrupt businessman, indifferent"
9444,tt0118617,Anastasia,7.611,5339,Released,1997-11-20,53000000,139804348,6.3972,94,en,"Animation, Family, Fantasy, Adventure","Fox Animation Studios, The Big Gun Project, 20th Century Fox",Gary Goldman,"Meg Ryan, John Cusack, Kelsey Grammer","nightmare, czar / tsar / tzar, musical, sorcerer, russian revolution (1917), train explosion, 1920s, villain song, amused"
496,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.777,5513,Released,2006-11-01,18000000,262552893,3.8323,84,en,Comedy,"20th Century Fox, Everyman Pictures, Four by Two, Talkback, Channel 4 Television, Dune Entertainment, One America",Larry Charles,"Sacha Baron Cohen, Ken Davitian, Luenell","journalist, california, prostitute, rodeo, kazakhstan, demeanor course, chicken, driving school, satire, mockumentary, social satire, anti-semitism, bear, reporter, aftercreditsstinger, duringcreditsstinger, amused"
447365,tt6791350,Guardians of the Galaxy Vol. 3,7.948,7255,Released,2023-05-03,250000000,845600000,19.1697,150,en,"Science Fiction, Adventure, Action, Comedy","Marvel Studios, Kevin Feige Productions",James Gunn,"Chris Pratt, Zoe Saldaña, Dave Bautista","hero, superhero, melancholy, mad scientist, based on comic, sequel, superhero team, space opera, raccoon, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), hopeless, cosmic, outer space, chosen family, lighthearted, hilarious, cheerful, disheartening, empathetic, enthusiastic, euphoric, hopeful, straightforward, sympathetic"
4982,tt0765429,American Gangster,7.59,5570,Released,2007-11-02,100000000,266500000,7.6073,157,en,"Drama, Crime","Film Rites, Imagine Entertainment, Universal Pictures, Relativity Media, Scott Free Productions",Ridley Scott,"Denzel Washington, Russell Crowe, Josh Brolin","new york city, vietnam, drug smuggling, society, gangster, drug trafficking, heroin, junkie, ghetto, nightclub, ambition, rise and fall, cop, organized crime, drug dealing, police corruption, wedding, police detective, family, surveillance, bribery, law enforcement, aftercreditsstinger, dishonesty, 1960s, provocative, factual, violence, suspenseful, intense, brisk"
879,tt0102057,Hook,6.836,5382,Released,1991-04-10,70000000,300900000,6.8902,141,en,"Adventure, Fantasy, Comedy, Family","Amblin Entertainment, TriStar Pictures",Steven Spielberg,"Dustin Hoffman, Robin Williams, Julia Roberts","rescue, daughter, flying, swordplay, sword, fairy tale, peter pan, memory loss, duel, pirate, hook, hook for a hand, reflective, playful, grand"
289,tt0034583,Casablanca,8.158,5588,Released,1943-01-15,878000,10462500,8.0577,102,en,"Drama, Romance",Warner Bros. Pictures,Michael Curtiz,"Humphrey Bogart, Ingrid Bergman, Paul Henreid","corruption, nazi, escape, love triangle, resistance, spy, patriotism, casablanca, morocco, vichy regime, visa, nationalism, world war ii, morocco, film noir, war"
8961,tt0172156,Bad Boys II,6.644,5576,Released,2003-07-18,130000000,273339556,7.6384,146,en,"Action, Crime, Comedy","Columbia Pictures, Don Simpson/Jerry Bruckheimer Films",Michael Bay,"Martin Lawrence, Will Smith, Jordi Mollà","drug smuggling, miami, florida, undercover agent, cuba, ku klux klan, kidnapping, money laundering, mexican standoff, ecstasy, male friendship, guantánamo, sequel, shootout, criminal underworld, drug lord, exploding house, dea agent, undercover operation, buddy cop, narcotics detective, aggressive, action hero, buddy movie, haitian gang, dead bodies, buddy detective duo, absurd, dramatic, russian mobster, exhilarated"
316727,tt4094724,The Purge: Election Year,6.382,5295,Released,2016-06-29,10000000,118587880,5.6287,109,en,"Action, Horror, Thriller","Why Not Productions, Universal Pictures, Blumhouse Productions, Platinum Dunes, Dentsu Entertainment, Fuji Television Network, Man in a Tree Productions",James DeMonaco,"Elizabeth Mitchell, Frank Grillo, Mykelti Williamson","dystopia, sequel, calvary, legalized murder, attack on politician, military attack"
2567,tt0338751,The Aviator,7.219,5442,Released,2004-12-17,110000000,213700000,5.4742,170,en,Drama,"Warner Bros. Pictures, Miramax, Initial Entertainment Group, Forward Pass, Appian Way, IMF",Martin Scorsese,"Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale","ladykiller, pilot, biography, womanizer, phobia, aviation, u.s. congress, flying boat, test flight"
13811,tt0448011,Knowing,6.215,5412,Released,2009-03-19,50000000,155446362,5.1971,121,en,"Action, Mystery, Science Fiction, Thriller","Summit Entertainment, Escape Artists, Mystery Clock Cinema, Kaplan/Perrone Entertainment, Wintergreen Productions, Goldcrest",Alex Proyas,"Nicolas Cage, Rose Byrne, Chandler Canterbury","cataclysm, code, alien, time capsule, end of the world, astrophysicist, grieving widower, lexington massachusetts, westford massachusetts, prediction, researcher, numbers, news"
4108,tt0293662,The Transporter,6.706,5442,Released,2002-10-02,21000000,43900000,8.8489,92,en,"Action, Crime, Thriller","TF1 Films Production, EuropaCorp, Current Entertainment, Canal+",Corey Yuen Kwai,"Jason Statham, Shu Qi, François Berléand","martial arts, transporter, france, human trafficking, organized crime, police chase, gunfight, explosion, young woman, getaway driver, assassination attempt, rules, bmw, ex special forces, french police, french detective, nice france, precision, transport, no questions asked, french inspector, modified vehicle"
369972,tt1213641,First Man,7.041,5349,Released,2018-10-10,70000000,105713218,3.8188,141,en,"History, Drama","Universal Pictures, DreamWorks Pictures, Temple Hill Entertainment, Perfect World Pictures",Damien Chazelle,"Ryan Gosling, Claire Foy, Jason Clarke","moon, based on novel or book, sacrifice, nasa, wife, obsession, space travel, space mission, biography, engineer, based on true story, moon landing, space, cancer, astronaut, historical event, death of daughter, compromise, test pilot, 1960s, apollo program, america"
76726,tt1706593,Chronicle,6.828,5368,Released,2012-02-01,15000000,145000000,5.6957,84,en,"Science Fiction, Drama, Thriller","Dune Entertainment, Davis Entertainment, Adam Schroeder Productions, 20th Century Fox",Josh Trank,"Dane DeHaan, Alex Russell, Michael B. Jordan","friendship, flying, seattle, washington, telekinesis, coming of age, outcast, loneliness, super power, found footage, aftercreditsstinger, abuse, teenager, 超能失控"
44264,tt1403865,True Grit,7.306,5345,Released,2010-12-22,38000000,252300000,3.9807,110,en,"Drama, Adventure, Western","Paramount Pictures, Scott Rudin Productions, Mike Zoss Productions, Skydance Media",Ethan Coen,"Jeff Bridges, Hailee Steinfeld, Matt Damon","bounty hunter, based on novel or book, father murder, loss of loved one, texas ranger, arkansas, alcoholism, betrayal, eye patch"
21208,tt1148204,Orphan,6.995,5316,Released,2009-07-24,20000000,77912251,10.1217,122,en,"Horror, Thriller","Dark Castle Entertainment, Appian Way",Jaume Collet-Serra,"Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman","nun, deaf-mute, orphan, troubled marriage, aftercreditsstinger, duringcreditsstinger"
286565,tt3622592,Paper Towns,6.2,5070,Released,2015-06-18,12000000,85500000,2.0529,109,en,"Mystery, Drama, Romance","Fox 2000 Pictures, Temple Hill Entertainment",Jake Schreier,"Nat Wolff, Cara Delevingne, Austin Abrams","high school, friendship, based on novel or book, affectation, classmate, candid, philosophical, based on young adult novel, pathetic, dramatic, admiring, adoring, amused, empathetic, enchant, familiar"
10340,tt0048280,Lady and the Tramp,7.1,5361,Released,1955-06-22,4000000,36359037,6.6106,76,en,"Family, Animation, Romance",Walt Disney Productions,Clyde Geronimi,"Barbara Luddy, Larry Roberts, Peggy Lee","love of one's life, spaghetti, female lover, cartoon, villain, kiss, cartoon cat, cartoon dog, pets"
311,tt0087843,Once Upon a Time in America,8.41,5571,Released,1984-05-23,30000000,5500000,8.5153,229,en,"Drama, Crime","Embassy International Pictures, Warner Bros. Pictures, PSO",Sergio Leone,"Robert De Niro, James Woods, Elizabeth McGovern","epic, new york city, regret, lovesickness, rape, life and death, sexual abuse, street gang, corruption, based on novel or book, prohibition era, gangster, sadistic, money laundering, opium, mafia boss, murder, memory, jewish american, torture, brooklyn bridge, childhood friends, 1920s, 1960s, 1930s"
12477,tt0095327,Grave of the Fireflies,8.452,5833,Released,1988-04-16,3700000,516962,0.0134,89,ja,"Animation, Drama, War",Studio Ghibli,Isao Takahata,"Tsutomu Tatsumi, Ayano Shiraishi, Yoshiko Shinohara","sibling relationship, hunger, world war ii, wartime, shelter, adult animation, semi autobiographical, anti war, anime, grim, orphan siblings, children in wartime"
76285,tt1854564,Percy Jackson: Sea of Monsters,6.028,5174,Released,2013-08-07,90000000,199850315,2.9737,106,en,"Adventure, Family, Fantasy","Fox 2000 Pictures, Sunswept Entertainment, 1492 Pictures, TSG Entertainment",Thor Freudenthal,"Logan Lerman, Brandon T. Jackson, Alexandra Daddario","sea, monster, based on novel or book, poison, hermes, tale, poseidon, fantasy world, demigod, golden fleece, olympus, quest, kronos, based on young adult novel"
375262,tt5083738,The Favourite,7.502,5582,Released,2018-11-23,15000000,95918706,4.219,120,en,"Drama, Comedy, Thriller, History","Waypoint Entertainment, Element Pictures, Scarlet Films, Film4 Productions, Fox Searchlight Pictures",Yorgos Lanthimos,"Emma Stone, Olivia Colman, Rachel Weisz","great britain, queen, rivalry, rabbit, lgbt, 18th century, cousin cousin relationship, duchess, palace intrigue, aristocracy, british monarchy, war of the spanish succession, drop disease, queen anne"
85350,tt1065073,Boyhood,7.498,5238,Released,2014-06-05,4000000,48137666,2.981,166,en,Drama,"IFC Productions, Detour Filmproduction",Richard Linklater,"Ellar Coltrane, Patricia Arquette, Ethan Hawke","high school, family's daily life, college, urban life, coming of age, growing up, domestic abuse, parenting, divorce, family, nostalgic, divorced parents, abusive husband, teenager"
754,tt0119094,Face/Off,7.041,5457,Released,1997-06-27,80000000,245700000,5.6525,139,en,"Action, Crime, Science Fiction","Krane Entertainment, Paramount Pictures, Permut Presentations, WCG Entertainment Productions, Touchstone Pictures, Douglas/Reuther Productions",John Woo,"John Travolta, Nicolas Cage, Joan Allen","prison, biological weapon, prisoner, bomb, undercover, psychopath, fbi, mexican standoff, face transplant, prison escape, flashback, revenge, tragedy, organized crime, shootout, boat chase, los angeles, california, doctor, sibling, disguise, vendetta, surgery, criminal gang, golden gun, archvillain, mysterious, bullet ballet, archenemy, thoughtful, brother brother relationship, maximum security prison, fbi agent, intimate, suspenseful, assertive, excited, scathing"
718930,tt12593682,Bullet Train,7.44,6567,Released,2022-08-03,90000000,239300000,13.0859,126,en,"Action, Comedy, Thriller","87North Productions, Columbia Pictures",David Leitch,"Brad Pitt, Joey King, Aaron Taylor-Johnson","mission, japan, assassin, based on novel or book, train, luck, deadly snake, duringcreditsstinger, shinkansen"
10315,tt0432283,Fantastic Mr. Fox,7.806,5575,Released,2009-10-23,40000000,46471023,5.9333,87,en,"Adventure, Animation, Comedy, Family","Regency Enterprises, Indian Paintbrush, American Empirical Pictures",Wes Anderson,"George Clooney, Meryl Streep, Jason Schwartzman","based on novel or book, tree, peasant, fox, affectation, cider, tale, farm life, anthropomorphism, revenge, stop motion, curious, candid, philosophical, reflective, inspirational, dramatic, witty, intense, admiring, adoring, ambiguous, euphoric, optimistic"
215,tt0432348,Saw II,6.594,5482,Released,2005-10-28,4000000,152925093,4.6391,93,en,Horror,"Got Films, Twisted Pictures, Evolution Entertainment, Saw 2 Productions, Lionsgate",Darren Lynn Bousman,"Tobin Bell, Donnie Wahlberg, Shawnee Smith","sadism, riddle, serial killer, torture, survival horror, death match, macabre, mind game, death game"
107846,tt1211956,Escape Plan,6.721,5243,Released,2013-10-09,50000000,137328301,7.638,115,en,"Action, Thriller","Knightsbridge Entertainment, Summit Entertainment, Atmosphere Entertainment MM, EFO Films, Envision Entertainment, Boies/Schiller Film Group, Lionsgate",Mikael Håfström,"Sylvester Stallone, Arnold Schwarzenegger, Jim Caviezel","ship, prison warden, prison escape, escape artist, maximum security prison"
332567,tt4052882,The Shallows,6.348,5110,Released,2016-06-24,17000000,119100758,5.0949,86,en,"Horror, Drama, Thriller","Columbia Pictures, Ombra Films, Weimaraner Republic Pictures",Jaume Collet-Serra,"Blake Lively, Óscar Jaenada, Brett Cullen","surfing, surfer, island, mexico, shark attack, animal attack, coral reef, survival, wounded, creature, young woman, shark, great white shark, trapped, predator turns victim, killer shark, buoy, human prey, animal horror, secluded beach, loss of mother, bloody death, tides, survival skills, survival film, gopro, stranded at sea"
