movie_ID,IMDB_ID,title,vote_average,vote_count,status,Release Date,Budget,Revenue,Popularity,Runtime,Language,Genres,Production Companies,Director,Top Cast,Keywords,Profit,Year,Distance From Mean
441130,tt5198068,Wolfwalkers,8.217,1236,Released,2020-10-26,12000000,1310720,4.0052,103,en,"Animation, Family, Adventure, Fantasy","Cartoon Saloon, Melusine Productions, Value&Power Culture Communications, Film Fund Luxembourg, Fís Éireann/Screen Ireland, Broadcasting Authority of Ireland, Haut et Court, Canal+, RTÉ, OCS, Pôle Image Magelis, Folivari, GKIDS",Tomm Moore,"Honor Kneafsey, Eva Whittaker, Sean Bean","friendship, wolf, magic, fairy tale, shapeshifting, wolf's lair, feral child, forest, woods, female protagonist, ireland, family, folklore, werewolf child, curious, calm, healer, reflective, wolves, irish folklore, hand drawn animation, father daughter relationship, mother daughter relationship, serene, fantasy, 1600s, enchanted forest, admiring, adoring, comforting, compassionate, enchant, excited, gentle",-10689280,2020,77570600.31326482
222936,tt1243974,Aloha,5.5,2060,Released,2015-05-29,37000000,26250020,2.7995,105,en,"Drama, Comedy, Romance","Vinyl Films, Scott Rudin Productions",Cameron Crowe,"Bradley Cooper, Emma Stone, Rachel McAdams","love triangle, hawaii, satellite, air force, military, duringcreditsstinger, communication",-10749980,2015,77631300.31326482
523366,tt7080422,Dragon Rider,7.112,156,Released,2020-10-13,17800000,7000000,1.4727,100,en,"Animation, Family, Adventure, Fantasy","Able & Baker, Constantin Film, Cyborn, Lumatic, RISE PICTURES",Tomer Eshed,"Thomas Brodie-Sangster, Freddie Highmore, Felicity Jones","himalaya mountain range, dragon, quest, anime",-10800000,2020,77681320.31326482
245703,tt2649554,Midnight Special,6.2,1913,Released,2016-02-18,18000000,7112282,1.8224,112,en,"Adventure, Drama, Science Fiction","Faliro House Productions, Tri-State Pictures, Warner Bros. Pictures, RatPac Entertainment, FilmNation Entertainment",Jeff Nichols,"Michael Shannon, Jaeden Martell, Joel Edgerton","helicopter, government, chase, parent child relationship, gas station, hostage, fbi, texas, motel, ranch, meteor, on the run, shootout, military, religious cult, child kidnapping, goggles",-10887718,2016,77769038.31326482
477489,tt5092380,Just a Breath Away,6.325,816,Released,2018-04-04,13749400,2842040,2.3963,90,fr,"Drama, Science Fiction, Thriller","Quad Productions, Section 9, Christal Films, Esprits Frappeurs, TF1 Films Production, TF1 Droits Audiovisuels, Atitlan, Mitico, Ten Films, Canal+, Ciné+, TF1, TMC, Téléfilm Canada, C8 Films",Daniel Roby,"Romain Duris, Olga Kurylenko, Fantine Harduin","paris, france, natural disaster, struggle for survival, mist, father daughter relationship",-10907360,2018,77788680.31326482
292011,tt3513548,Richard Jewell,7.43,2553,Released,2019-12-13,45000000,33900000,3.0673,131,en,Drama,"Warner Bros. Pictures, Malpaso Productions, Appian Way, Misher Films, 75 Year Plan Productions",Clint Eastwood,"Paul Walter Hauser, Jon Hamm, Kathy Bates","biography, standard police procedure, cautionary tale",-11100000,2019,77981320.31326482
234004,tt2865120,Ratchet & Clank,5.767,619,Released,2016-04-13,20000000,8800000,1.8395,94,en,"Action, Adventure, Animation, Family","Blockade Entertainment, CNHK Media China, Rainmaker Entertainment",Jericca Cleland,"James Arnold Taylor, David Kaye, Jim Ward","spacecraft, saving the world, extraterrestrial technology, villain, alien, best friend, robot, based on video game, aftercreditsstinger, duringcreditsstinger, woman director, spaceship mechanic",-11200000,2016,78081320.31326482
516632,tt5867314,The Empty Man,6.2,876,Released,2020-10-22,16000000,4796993,6.9077,137,en,"Horror, Mystery, Thriller","BOOM! Studios, Out of Africa Entertainment, 20th Century Fox",David Prior,"James Badge Dale, Marin Ireland, Sasha Frolova","experiment, detective, cave, missouri, investigation, bridge, cult, based on comic, ex-cop, hospital, based on graphic novel, alcoholic, bhutan, missing person, occult, cosmic horror, folk lore",-11203007,2020,78084327.31326482
157544,tt1524575,The Vatican Tapes,5.339,768,Released,2015-07-23,13000000,1784763,2.1515,91,en,"Thriller, Horror","Lionsgate, Lakeshore Entertainment, H2F Entertainment, Pantelion Films",Mark Neveldine,"Olivia Taylor Dudley, Michael Peña, Peter Andersson","exorcism, education, anti-christ, exorcist, wicked priest, young girls, government personal",-11215237,2015,78096557.31326482
354279,tt4086018,Charming,6.4,259,Released,2018-03-26,20000000,8751856,1.2264,90,en,"Animation, Adventure, Comedy, Family, Fantasy, Music","3QU Media, Storyoscopic Films, Vanguard Animation, WV Enterprises, Cinesite Animation",Ross Venokur,"Demi Lovato, Wilmer Valderrama, Sia","princess, fairy tale, prince",-11248144,2018,78129464.31326482
601337,tt7518786,83,7.152,56,Released,2021-12-23,36786988,25452983,1.4559,160,hi,"Drama, History","Kabir Khan Films, Vibri Media, Reliance Entertainment, Phantom Films, Nadiadwala Grandson Entertainment, KA Productions",Kabir Khan,"Ranveer Singh, Pankaj Tripathi, Tahir Raj Bhasin","sports, world cup, biography, cricket, based on true story, 1980s, bollywood",-11334005,2021,78215325.31326482
468224,tt3361792,Tolkien,6.948,1443,Released,2019-05-03,20000000,8654322,2.0529,112,en,"War, Drama, Romance","Fox Searchlight Pictures, TSG Entertainment, Chernin Entertainment",Dome Karukoski,"Nicholas Hoult, Lily Collins, Colm Meaney","world war i, male friendship, biography, based on true story, coming of age, mentor protégé relationship, boys' school, troubled relationship, oxford university, birmingham, boys club, edwardian england, 1900s",-11345678,2019,78226998.31326482
297806,tt1490785,I Saw the Light,6.3,206,Released,2016-02-05,13000000,1646788,0.9193,123,en,"Music, Drama","Bron Studios, RatPac Entertainment",Marc Abraham,"Tom Hiddleston, Elizabeth Olsen, Wayne Pére","country music, musical, biography, addiction, 1940s",-11353212,2016,78234532.31326482
310593,tt3312830,Youth,6.903,2082,Released,2015-05-20,13360000,2000000,2.3774,125,it,"Comedy, Drama, Romance","Indigo Film, Medusa Film, Barbary Films, Pathé, Number 9 Films, C-Films, France 2 Cinéma, Film4 Productions",Paolo Sorrentino,"Michael Caine, Harvey Keitel, Rachel Weisz","hotel, adultery, venice, italy, composer, switzerland, screenwriter, conductor, vacation, aging, swimming pool, director, old friends, alps mountains, opera singer, rock climbing, film director, adolf hitler, nude swimming, novalis",-11360000,2015,78241320.31326482
246127,tt1707380,Every Thing Will Be Fine,5.432,219,Released,2015-04-02,12000000,554953,0.6491,118,en,Drama,"Road Movies, Montauk Productions, Film i Väst, GötaFilm, Mer Film",Wim Wenders,"James Franco, Rachel McAdams, Charlotte Gainsbourg","canada, accidental death, loss of child",-11445047,2015,78326367.31326482
571783,tt9764654,Race to Freedom: Um Bok-dong,6.7,16,Released,2019-02-27,12547000,1091477,0.3857,116,ko,Drama,Celltrion Entertainment,Kim Yoo-sung,"Rain, Kang So-ra, Lee Beom-soo","resistance, bike, japanese occupation of korea",-11455523,2019,78336843.31326482
58431,tt1374989,Pride and Prejudice and Zombies,6.2,2192,Released,2016-02-04,28000000,16457494,3.2818,108,en,"Romance, Horror, Comedy, Thriller","Handsomecharlie Films, Cross Creek Pictures, Panorama Media, QC Entertainment, MadRiver Pictures, Allison Shearmur Productions, Head Gear Films, PPZ Holdings, Sierra/Affinity, Screen Gems",Burr Steers,"Lily James, Sam Riley, Jack Huston","based on novel or book, dystopia, shaolin, prejudice, zombie, pride, gold digger, 19th century, georgian or regency era, somber, parson, mashup, amused, antagonistic",-11542506,2016,78423826.31326482
428836,tt5690810,Ophelia,7.116,574,Released,2019-06-28,12000000,242115,1.4734,114,en,"Drama, Romance, History","Bobker / Kruger Films, Covert Media, Forthcoming Films, Bert Marcus Film",Claire McCarthy,"Daisy Ridley, Naomi Watts, Clive Owen","lady in waiting, hamlet, reinterpretation",-11757885,2019,78639205.31326482
424277,tt6217926,Annette,6.725,698,Released,2021-07-07,15500000,3700000,2.065,140,fr,"Drama, Romance","Eurospace, Detailfilm, ARTE France Cinéma, CG Cinéma, Garidi Films, Théo Films, Tribus P Films, UGC, SCOPE Pictures, Wrong Men, Piano",Leos Carax,"Adam Driver, Marion Cotillard, Simon Helberg","prison, baby, drowning, comedian, musical, puppet, surrealism, celebrity, murder, los angeles, california, singing, doll, drowned, opera singer, storm at sea, mysterious girl, stage performance, murder trial, stand-up comedian",-11800000,2021,78681320.31326482
346684,tt4714896,On Wings of Eagles,5.6,47,Released,2016-06-17,12000000,155111,1.3712,96,en,"Drama, History, War","MGK Multimedia, Beijing Forbidden City Film, Innowave Limited, Goodland Pictures, BondIt",Stephen Shin Kei-Yin,"Joseph Fiennes, Shawn Dou, Elizabeth Arends","sports, prisoner of war, based on true story, japanese occupation of china",-11844889,2016,78726209.31326482
498743,tt1158939,Never Grow Old,6.061,214,Released,2019-03-15,12000000,106796,0.7112,101,en,Western,"Ripple World Pictures, Iris Productions, Iris Films, Rezo Productions, Metro International Entertainment, Quickfire Films, Fís Éireann/Screen Ireland, Canal+, Ciné+, RTÉ, VOO & Be tv",Ivan Kavanagh,"Emile Hirsch, John Cusack, Déborah François","husband wife relationship, oregon, usa, undertaker, preacher, frontier town, outlaw gang, irish immigrant, 19th century, religious community, california trail, greedy man",-11893204,2019,78774524.31326482
253414,tt3164256,Rock the Kasbah,5.4,348,Released,2015-10-22,15000000,3020664,1.1473,100,en,"Comedy, Music, War","Shangri-La Entertainment, QED International, Dune Films, Venture Forth, Open Road Films",Barry Levinson,"Bill Murray, Zooey Deschanel, Bruce Willis","jealousy, ex-boyfriend, redemption, afghanistan, record producer, last chance, singer",-11979336,2015,78860656.31326482
318850,tt1002563,The Young Messiah,6.415,135,Released,2016-03-10,18500000,6500000,1.6558,120,en,Drama,Focus Features,Cyrus Nowrasteh,"Adam Greaves-Neal, Sara Lazzaro, Vincent Walsh","egypt, bible, gospel, journey",-12000000,2016,78881320.31326482
467909,tt1321510,In the Heights,7.1,730,Released,2021-06-10,55000000,43000000,2.7557,143,en,"Drama, Romance","Likely Story, Scott Sanders Productions, 5000 Broadway Productions, Barrio Grrrl!, Endeavor Content",Jon M. Chu,"Anthony Ramos, Corey Hawkins, Leslie Grace","musical, based on play or musical, love, aftercreditsstinger",-12000000,2021,78881320.31326482
361292,tt1034415,Suspiria,6.9,2574,Released,2018-10-26,20000000,7953089,4.7622,152,en,"Horror, Mystery, Drama","Frenesy Film, Videa, Mythology Entertainment, First Sun, MeMo Films, K Period Media",Luca Guadagnino,"Dakota Johnson, Tilda Swinton, Mia Goth","berlin, germany, dance performance, berlin wall, telepathy, 1970s, fascism, paranormal phenomena, telekinesis, remake, ballet, female protagonist, demon, choreographer, witchcraft, occult, living dead, ritual sacrifice, dual role, choreography, ballet school, spiritualism, dance company, meditative, mysterious, disturbed, aggressive, psychotherapist, desperate, mysterious events, complex, good versus evil, provocative, suspenseful, intense, depressing, exuberant, foreboding",-12046911,2018,78928231.31326482
739405,tt7985704,Operation Fortune: Ruse de Guerre,6.487,1641,Released,2023-01-04,50000000,37800000,9.0061,113,en,"Action, Adventure, Comedy, Crime, Thriller","Miramax, STXfilms, Toff Guy Films, AZ Celtic Films",Guy Ritchie,"Jason Statham, Aubrey Plaza, Josh Hartnett","martial arts, london, england, showdown, madrid, spain, espionage, spy, secret agent, shootout, cannes, france",-12200000,2023,79081320.31326482
660000,tt10505316,Lost Illusions,7.411,509,Released,2021-10-20,20800000,8600000,1.623,149,fr,"Drama, Romance, History","Curiosa Films, France 3 Cinéma, Pictanovo, uMedia, Canal+, France Télévisions, Ciné+, CNC, Orange Studio, Gaumont, Gabriel Inc., uFund, Région Hauts-de-France",Xavier Giannoli,"Benjamin Voisin, Cécile de France, Vincent Lacoste","paris, france, based on novel or book, poet, 19th century, 1840s, theatre, affair, 1830s, critical",-12200000,2021,79081320.31326482
395991,tt3829920,Only the Brave,7.431,1626,Released,2017-09-22,38000000,25754775,4.6114,133,en,"Drama, Action","di Bonaventura Pictures, Black Label Media, Condé Nast Entertainment",Joseph Kosinski,"Josh Brolin, Miles Teller, Jeff Bridges","fire, bravery, arizona, natural disaster, heroism, addiction, based on true story, tragedy, firefighting, test by fire, forest fire, firefighter, based on magazine, newspaper or article, wildfire, proving oneself",-12245225,2017,79126545.31326482
395458,tt0491175,Suburbicon,5.881,1727,Released,2017-10-26,25000000,12751667,2.3739,105,en,"Thriller, Crime, Drama, Mystery","Black Bear Pictures, Dark Castle Entertainment, Smoke House Pictures, Huahua Media",George Clooney,"Matt Damon, Julianne Moore, Noah Jupe",dark comedy,-12248333,2017,79129653.31326482
369192,tt4622512,Battle of the Sexes,6.77,1875,Released,2017-09-22,25000000,12638526,1.4726,121,en,"Drama, Comedy, History","Fox Searchlight Pictures, Decibel Films, Cloud Eight Films, Ingenious Media",Valerie Faris,"Emma Stone, Steve Carell, Andrea Riseborough","sports, tennis, 1970s, tennis player, biography, based on true story, femme fatale, female athlete, determination, women's rights, chauvinisim, tennis match, exhibition match, clinical, approving, assertive",-12361474,2017,79242794.31326482
637693,tt11084896,Spirit Untamed,7.279,527,Released,2021-05-20,30000000,17635215,3.8696,88,en,"Animation, Adventure, Family","Universal Pictures, DreamWorks Animation",Elaine Bogan,"Isabela Merced, Julianne Moore, Marsai Martin","horse, mustang, female protagonist, animals, wild horse, reboot, 3d animation",-12364785,2021,79246105.31326482
601796,tt20168564,Alienoid,6.8,463,Released,2022-07-20,24500000,12109608,9.6202,142,ko,"Science Fiction, Action, Fantasy, Adventure",Caper Film,Choi Dong-hoon,"Ryu Jun-yeol, Kim Woo-bin, Kim Tae-ri","prisoner, time warp, alien, historical fiction, goryeo dynasty, past and present, time slip, taoist wizard",-12390392,2022,79271712.31326482
454458,tt1946502,UglyDolls,6.624,440,Released,2019-05-01,45000000,32500000,2.6386,88,en,"Animation, Music, Family, Comedy","Original Force Animation, Reel FX Creative Studios, Alibaba Pictures Group, STXfilms",Kelly Asbury,"Kelly Clarkson, Janelle Monáe, Blake Shelton","musical, based on toy, self image, imperfection",-12500000,2019,79381320.31326482
412988,tt1308728,The Happytime Murders,5.775,1018,Released,2018-08-22,40000000,27500000,2.3994,90,en,"Action, Comedy, Crime","STXfilms, Black Bear Pictures, Henson Alternative, Huayi Brothers Pictures, On the Day",Brian Henson,"Melissa McCarthy, Bill Barretta, Leslie David Baker","prostitute, fbi, adult humor, puppet, spoof, puppetry, drug lord, buddy cop",-12500000,2018,79381320.31326482
210860,tt3045616,Mortdecai,5.507,2667,Released,2015-01-21,60000000,47318560,2.7155,107,en,"Comedy, Adventure","Lionsgate, Mad Chance, Infinitum Nihil, OddLot Entertainment, Huayi Brothers Pictures",David Koepp,"Johnny Depp, Gwyneth Paltrow, Ewan McGregor","based on novel or book, painting, debt, art dealer, stolen painting",-12681440,2015,79562760.31326482
615777,tt10640346,Babylon,7.371,3303,Released,2022-12-22,78000000,65267446,12.4747,189,en,"Drama, Comedy","Paramount Pictures, Marc Platt Productions, C2 Motion Picture Group, Organism Pictures, Wild Chickens Productions",Damien Chazelle,"Diego Calva, Margot Robbie, Brad Pitt","elephant, gambling, gambling debt, movie business, orgy, cocaine, champagne, alcoholism, hollywood, alcoholic, filmmaking, movie star, silent film star, 1920s, old hollywood, fading star, sex",-12732554,2022,79613874.31326482
416186,tt5687334,Godard Mon Amour,6.6,358,Released,2017-06-24,12840746,82264,0.748,108,fr,"Drama, Romance, Comedy","Les Compagnons du Cinéma, La Classe américaine, France 3 Cinéma, StudioCanal, Forever Group",Michel Hazanavicius,"Louis Garrel, Stacy Martin, Bérénice Bejo","may 68, maoism, film director",-12758482,2017,79639802.31326482
301337,tt1389072,Downsizing,5.369,3861,Released,2017-12-22,68000000,55003890,7.5404,135,en,"Drama, Science Fiction","Paramount Pictures, Ad Hominem Enterprises, Gran Via Productions, Annapurna Pictures",Alexander Payne,"Matt Damon, Christoph Waltz, Hong Chau","future, computer, therapist, married couple, shrinking, crowd, speculative, meditative, caucasian, thoughtful, reflective, pc, procedure, loving, inspirational, grand, provocative, direct, dramatic, sentimental, awestruck, bold, dignified, euphoric, exhilarated, hopeful, powerful",-12996110,2017,79877430.31326482
655082,tt10366514,Eiffel,6.265,678,Released,2021-10-07,26000000,13000000,1.1275,108,fr,"Romance, Drama","Pathé, VVZ Production, Constantin Film, SCOPE Pictures, M6 Films, M6, Canal+",Martin Bourboulon,"Romain Duris, Emma Mackey, Pierre Deladonchamps","paris, france, eiffel tower, paris, 19th century, world's fair, tour eiffel",-13000000,2021,79881320.31326482
596161,tt9340860,Let Him Go,6.814,701,Released,2020-11-05,21000000,7997460,2.7744,114,en,"Thriller, Crime, Western","The Mazur Kaplan Company, Focus Features",Thomas Bezucha,"Diane Lane, Kevin Costner, Kayli Carter","based on novel or book, loss of loved one, montana, abusive father, horse, north dakota, grief, grandson, death of son, neo-western, 1960s, abusive husband, daughter–in–law, shooting an animal, retired lawman",-13002540,2020,79883860.31326482
271404,tt1724970,Beyond Skyline,5.3,1037,Released,2017-10-26,14000000,992181,1.0403,105,en,"Action, Science Fiction, Adventure","XYZ Films, Head Gear Films, Infinite Studios, Infinite Frameworks, Metrol Technology, North Hollywood Films, Beyond The Mothership, Hongmaisui International Culture (Beijing) Co., Media Rights Entertainment, Hydraulix Entertainment, M45 Productions, Media Asia Films, Ingenious Media, Trimuse Entertainment Inc., Red Sea Media, Sisung Film Finance",Liam O'Donnell,"Frank Grillo, Bojana Novaković, Iko Uwais","rescue, mind control, martial arts, self sacrifice, resistance, paranoia, invasion, sequel, alien, mixed martial arts (mma), survival, battlefield, father son relationship",-13007819,2017,79889139.31326482
273899,tt3018070,Stonewall,6.1,132,Released,2015-09-18,13500000,187674,0.7042,129,en,"Drama, History","Centropolis Entertainment, Lionsgate",Roland Emmerich,"Jeremy Irvine, Jonny Beauchamp, Joey King","new york city, alternate history, stonewall riot, taunting, aggressive, zealous, 1960s, candid, degradation of lifestyle, whitewashing, gay history, inspirational, didactic, whimsical, admiring, adoring, amused, appreciative, approving, awestruck, defiant, disgusted, disrespectful, empathetic, enchant, enthusiastic, exuberant, informative, sympathetic, tragic, vibrant",-13312326,2015,80193646.31326482
340837,tt4731136,A Cure for Wellness,6.334,3883,Released,2017-02-15,40000000,26620002,3.7871,146,en,"Horror, Mystery, Science Fiction","Studio Babelsberg, Regency Enterprises, New Regency Pictures, TSG Entertainment, 20th Century Fox, Blind Wink",Gore Verbinski,"Dane DeHaan, Jason Isaacs, Mia Goth","darkness, therapist, switzerland, mountain, wellness, employee, health, patient, spa, drugs, remote, swiss alps, treatment, cure, accident, wellness center, institute, incertitude, bitter, derogatory, frustrated",-13379998,2017,80261318.31326482
245698,tt1596345,Pawn Sacrifice,6.7,972,Released,2015-09-16,19000000,5600000,2.177,115,en,"Thriller, Drama","Gail Katz Productions, PalmStar Media",Edward Zwick,"Tobey Maguire, Peter Sarsgaard, Liev Schreiber","chess, cold war, 1970s, victory, biography, chess champion, chess tournament, reykjavík, iceland",-13400000,2015,80281320.31326482
157843,tt1837636,Queen of the Desert,5.899,282,Released,2015-09-03,15000000,1592853,1.2508,128,en,"Drama, Adventure, History","Benaroya Pictures, 120dB Films, Palmyra Films, Sierra/Affinity, Elevated Films",Werner Herzog,"Nicole Kidman, James Franco, Damian Lewis","middle east, persia, adventurer",-13407147,2015,80288467.31326482
414001,tt3319730,The Mercy,5.956,283,Released,2018-02-09,18000000,4536348,1.2062,102,en,"Drama, Adventure","BBC Film, Blueprint Pictures, StudioCanal",James Marsh,"Colin Firth, Rachel Weisz, David Thewlis","england, inventor, yacht, based on true story, argentina, press agent, 1960s, circumnavigation, golden globe race, yachtsman, trimaran",-13463652,2018,80344972.31326482
256962,tt1810683,Little Boy,7.2,532,Released,2015-04-23,20000000,6500000,1.158,106,en,"Comedy, Drama, War","Santa Fe Films, Metanoia Films",Alejandro Monteverde,"Jakob Salvati, Emily Watson, Cary-Hiroyuki Tagawa","world war ii, spirituality",-13500000,2015,80381320.31326482
375588,tt4532826,Robin Hood,5.907,2999,Released,2018-11-03,100000000,86493046,4.9547,116,en,"Adventure, Action, Thriller, Fantasy","Appian Way, Safehouse Pictures, Summit Entertainment, Thunder Road, TIK Films, EMG Management, Lionsgate",Otto Bathurst,"Taron Egerton, Jamie Foxx, Ben Mendelsohn","sheriff, affectation, robin hood, archer, sherwood forest, thief, nottingham, steampunk, middle ages (476-1453), medieval, nostalgic, philosophical, hoodie, inspirational, absurd, dramatic, admiring, adoring, amused, earnest",-13506954,2018,80388274.31326482
603206,tt9883996,Dream Horse,7.0,127,Released,2021-05-21,20000000,6435260,1.6703,113,en,"Comedy, Drama","Film4 Productions, RAW, Ffilm Cymru Wales, Ingenious Media, Topic Studios",Euros Lyn,"Toni Collette, Owen Teale, Damian Lewis","wales, sports, horse, racehorse, based on true story, horse racing",-13564740,2021,80446060.31326482
385722,tt5161658,Bling,5.8,33,Released,2016-05-06,15000000,1404291,0.8488,81,en,"Family, Animation","Digiart Productions, Digital Idea",Kyung Ho Lee,"Taylor Kitsch, Jennette McCurdy, Rena Strober","superhero, wedding ring, robot, proposal, theme park, super villain",-13595709,2016,80477029.31326482
844417,tt6722802,Marlowe,5.746,384,Released,2023-02-15,20000000,6262663,2.2987,109,en,Crime,"Parallel Films, H2L Media Group, Nickel City Pictures, StoryBoard Media, Davis Films, Aperture Media Partners, Elipsis Capital, Jeff Rice Films, The Foley Lab, Fís Éireann/Screen Ireland, Parallel Film Productions",Neil Jordan,"Liam Neeson, Diane Kruger, Jessica Lange","los angeles, california, private detective, missing person, 1930s, old hollywood",-13737337,2023,80618657.31326482
426426,tt6155172,Roma,7.641,3939,Released,2018-11-21,15000000,1140769,2.6804,135,es,Drama,"Participant, Esperanto Filmoj",Alfonso Cuarón,"Yalitza Aparicio, Marina de Tavira, Diego Cortina Autrey","mexico city, mexico, 1970s, middle class, family relationships, black and white, maid, autobiographical, master servant relationship, domestic worker",-13859231,2018,80740551.31326482
350650,tt4788602,Doraemon: Nobita and the Space Heroes,6.363,80,Released,2015-03-07,46597700,32700000,3.1707,100,ja,"Comedy, Animation, Family, Adventure, Science Fiction, Fantasy","Shin-Ei Animation, Fujiko Productions, Shogakukan, TV Asahi, Asatsu-DK, Shogakukan-Shueisha Productions",Yoshihiro Osugi,"Wasabi Mizuta, Megumi Oohara, Yumi Kakazu","cat, time travel, time bomb, robot, monkey, anime, hoverboard",-13897700,2015,80779020.31326482
301875,tt3289728,Equals,6.118,1384,Released,2015-07-15,16000000,2084628,1.8332,102,en,"Drama, Romance, Science Fiction","Infinite Studios, Freedom Media, Route One Entertainment, Scott Free Productions",Drake Doremus,"Nicholas Hoult, Kristen Stewart, Guy Pearce","future, society, illustrator, utopia, love, infected, emotions",-13915372,2015,80796692.31326482
454283,tt6495770,Action Point,5.436,346,Released,2018-06-01,19000000,5059608,0.9341,85,en,Comedy,Paramount Pictures,Tim Kirkby,"Johnny Knoxville, Chris Pontius, Clover Nee","amusement park, aftercreditsstinger, duringcreditsstinger, action point",-13940392,2018,80821712.31326482
912908,tt15153532,Strays,7.25,884,Released,2023-08-17,46000000,32000000,5.0488,93,en,"Comedy, Adventure","Universal Pictures, Lord Miller, Picturestart, Rabbit Hole Productions",Josh Greenbaum,"Will Ferrell, Jamie Foxx, Isla Fisher","talking dog, magic mushroom, crude humor, male masturbation, duringcreditsstinger, animal liberation, self-liberation, abandonment, abandoned puppy, toxic relationship, talking animal",-14000000,2023,80881320.31326482
248574,tt1731701,Barely Lethal,5.7,1061,Released,2015-04-23,15000000,933847,2.3474,98,en,"Action, Comedy, Adventure, Romance","RKO Pictures LLC, RatPac Entertainment, Highland Film Group",Kyle Newman,"Hailee Steinfeld, Sophie Turner, Jessica Alba","high school, assassin, agent",-14066153,2015,80947473.31326482
438674,tt6491178,Dragged Across Concrete,6.6,1016,Released,2019-02-21,15000000,660132,3.1102,158,en,"Crime, Action, Thriller","Cinestate, Look to the Sky Films, Unified Pictures, Realmbuilders Productions, The Fyzz, Endeavor Content, Summit Entertainment",S. Craig Zahler,"Mel Gibson, Vince Vaughn, Don Johnson","gold, husband wife relationship, corruption, sibling relationship, hostage, heist, murder, shootout, brutality, criminal, ex-con, crooked cop, reunited friends, suspended cop, stake out, violence",-14339868,2019,81221188.31326482
619592,tt10308928,Force of Nature,5.1,527,Released,2020-07-02,15000000,638221,1.6658,91,en,"Action, Adventure, Crime, Thriller","Ingenious Media, Blue Box International, FON Film Production, Force of Nature Film, Grindstone Entertainment Group, Pimienta, River Bay Films, SSS Entertainment, Way Down East Entertainment, EFO Films",Michael Polish,"Mel Gibson, Emile Hirsch, Kate Bosworth","robbery, police, puerto rico, hurricane, gang of thieves, heist, murder, suicidal, storm, apartment building, art theft",-14361779,2020,81243099.31326482
195590,tt2126235,Collide,5.5,589,Released,2016-06-10,21500000,6817535,1.5897,98,en,"Thriller, Action","Silver Pictures, 42, Automatik Entertainment, DMG Entertainment, Hands-on Producers",Eran Creevy,"Nicholas Hoult, Felicity Jones, Anthony Hopkins","on the run, drugs",-14682465,2016,81563785.31326482
497835,tt6458228,Sin,5.8,76,Released,2019-11-14,15000000,243043,0.5289,134,it,"History, Drama","Jean Vigo Italia, Production Center of Andrei Konchalovsky, RAI, RAI Cinema, Ministry of Culture of the Russian Federation, Regione Lazio, MiC, Eagle Pictures, Channel One, Art Science and Sport",Andrei Konchalovsky,"Alberto Testone, Umberto Orsini, Nicola Adobati",biography,-14756957,2019,81638277.31326482
498402,tt9735462,Aline,6.7,361,Released,2020-11-19,25900000,11131254,1.0263,125,fr,"Music, Comedy, Drama, Family","Caramel Films, Rectangle Productions, Gaumont, Belga Productions, Téléfilm Canada, Entourage Pictures, TF1 Films Production, TF1, Canal+, Ciné+, TMC, Áralan Films, Ondamax Films, TFX, Cofinova 16, CNC",Valérie Lemercier,"Valérie Lemercier, Sylvain Marcel, Arnaud Préchac","singer, fictional biography",-14768746,2020,81650066.31326482
693113,tt11656220,Midnight in the Switchgrass,5.849,448,Released,2021-07-23,15000000,229811,3.1234,99,en,"Crime, Mystery, Thriller, Action","Pimienta, BondIt Media Capital, EFO Films, Lionsgate, River Bay Films, Verdi Productions",Randall Emmett,"Megan Fox, Bruce Willis, Emile Hirsch","fbi, texas ranger, based on true story, serial killer, truck stop",-14770189,2021,81651509.31326482
182560,tt2402101,Dark Places,5.912,1295,Released,2015-04-08,20000000,5090852,1.899,113,en,"Thriller, Mystery, Drama, Crime","Denver & Delilah Productions, Mandalay Vision, Exclusive Media, Hugo Productions, Cuatro Plus Films, Da Vinci Media Ventures, Daryl Prince Productions",Gilles Paquet-Brenner,"Charlize Theron, Nicholas Hoult, Chloë Grace Moretz","prison, sibling relationship, based on novel or book, pregnancy, satanism, witness, stripper, strip club, flashback, murder, slaughter, hired killer, murder of family",-14909148,2015,81790468.31326482
748618,tt13097336,The Lady of Heaven,6.4,18,Released,2021-12-10,15000000,74441,0.9349,141,en,"History, Drama, Action","Enlightened Kingdom, Sarke Studio",Eli King,"Ray Fearon, Yasmin Mwanza, Lucas Bond","faith, islam, tragedy, muhammad, torture, terrorism, brutality, fatima, revelations, isis (daesh)",-14925559,2021,81806879.31326482
450766,tt2249081,The Forgiven,6.129,93,Released,2018-03-09,15000000,42213,0.697,115,en,"Thriller, Drama","Light and Dark Films, Jeff Rice Films, Lionsgate, LB Entertainment, 13 Films",Roland Joffé,"Forest Whitaker, Eric Bana, Jeff Gum","racist, anti-christ, murderer, killer, archbishop",-14957787,2018,81839107.31326482
611408,tt10537660,Do You Do You Saint-Tropez,5.1,178,Released,2021-07-14,16438275,1453459,1.1771,89,fr,"Comedy, Crime","StudioCanal, Curiosa Films, Ouille Productions, uMedia, France 2 Cinéma",Nicolas Benamou,"Christian Clavier, Benoît Poelvoorde, Thierry Lhermitte","france, saint-tropez, france",-14984816,2021,81866136.31326482
